MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Misc Val,Mo Sold,SalePrice
60,59.0,11796,7,5,0.0,0.0,0.0,847.0,847.0,847,1112,0,1959,0.0,2,1,4,1,8,1,2004.0,2.0,434.0,100,48,0,0,0,0,7,215000
20,59.0,10936,7,5,0.0,0.0,0.0,1510.0,1510.0,1525,0,0,1525,0.0,2,1,3,1,6,1,2006.0,2.0,534.0,100,18,0,0,0,0,4,206580
60,62.0,8244,7,5,0.0,0.0,0.0,840.0,840.0,840,880,0,1720,0.0,2,1,3,1,7,1,2004.0,2.0,440.0,100,48,0,0,0,0,5,183500
60,63.0,7875,7,5,16.0,0.0,0.0,847.0,847.0,847,1101,0,1948,0.0,2,1,4,1,8,1,2003.0,2.0,434.0,0,48,0,0,0,0,7,211000
60,62.0,7917,6,5,0.0,0.0,0.0,953.0,953.0,953,694,0,1647,0.0,2,1,3,1,7,1,1999.0,2.0,460.0,0,40,0,0,0,0,8,175000
80,76.0,9967,7,5,0.0,0.0,0.0,384.0,384.0,774,656,0,1430,0.0,2,1,3,1,8,1,2000.0,2.0,400.0,100,0,0,0,0,0,12,170000
60,58.0,9487,6,5,0.0,520.0,0.0,395.0,915.0,940,750,0,1690,1.0,2,1,3,1,7,1,2000.0,2.0,442.0,0,50,0,0,0,0,6,187000
60,59.0,9649,6,5,0.0,0.0,0.0,941.0,941.0,961,683,0,1644,0.0,2,1,3,1,7,1,1999.0,2.0,460.0,460,42,0,0,0,0,5,185000
60,100.0,12191,8,5,515.0,1181.0,0.0,598.0,1779.0,1779,772,0,2551,1.0,2,1,4,1,8,2,1998.0,3.0,925.0,76,61,0,0,0,0,6,384500
60,74.0,11002,8,5,0.0,1048.0,0.0,341.0,1389.0,1411,1171,0,2582,1.0,2,1,4,1,9,1,1998.0,3.0,758.0,286,60,0,0,0,0,1,322500
60,83.0,10790,7,5,275.0,0.0,0.0,1066.0,1066.0,1108,1277,0,2385,0.0,2,1,4,1,8,1,1998.0,3.0,600.0,120,38,0,0,0,0,5,252000
60,92.0,9920,7,5,0.0,862.0,0.0,255.0,1117.0,1127,886,0,2013,1.0,2,1,3,1,8,1,1997.0,2.0,455.0,180,130,0,0,0,0,6,269790
60,95.0,11787,7,5,594.0,719.0,0.0,660.0,1379.0,1383,1015,0,2398,1.0,2,1,3,1,8,1,1996.0,3.0,834.0,239,60,0,0,0,0,8,315750
60,82.0,9950,7,5,290.0,565.0,0.0,638.0,1203.0,1214,1306,0,2520,0.0,2,1,4,1,9,1,1995.0,3.0,721.0,224,114,0,0,0,0,6,290000
60,65.0,12257,8,5,513.0,56.0,64.0,1198.0,1318.0,1328,1203,0,2531,0.0,2,1,4,1,9,1,1995.0,3.0,752.0,222,98,0,0,0,0,11,290000
60,88.0,11762,8,5,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,1.0,2,1,4,1,9,1,1992.0,2.0,517.0,0,65,0,0,144,0,9,263000
60,82.0,9044,8,5,526.0,1225.0,0.0,100.0,1325.0,1335,1203,0,2538,0.0,2,1,4,1,8,1,1996.0,3.0,933.0,198,92,0,0,0,0,5,330000
20,75.0,9910,7,6,0.0,0.0,0.0,1369.0,1369.0,1369,0,0,1369,0.0,2,0,3,1,5,0,2007.0,2.0,605.0,0,203,0,0,0,0,9,213133
20,91.0,11830,8,5,164.0,1220.0,0.0,322.0,1542.0,1542,0,0,1542,1.0,2,0,3,1,6,1,2007.0,3.0,852.0,168,110,0,0,0,0,7,260261
20,84.0,11670,9,5,302.0,0.0,0.0,1905.0,1905.0,1905,0,0,1905,0.0,2,0,3,1,8,1,2006.0,3.0,788.0,0,191,0,0,0,0,3,320000
20,49.0,15256,8,5,84.0,929.0,0.0,556.0,1485.0,1464,0,0,1464,1.0,2,0,3,1,6,0,2007.0,3.0,754.0,168,160,0,0,0,0,8,282922
20,76.0,10612,8,5,248.0,28.0,0.0,1496.0,1524.0,1534,0,0,1534,0.0,2,0,3,1,7,1,2006.0,2.0,484.0,168,46,0,0,0,0,1,215000
20,116.0,13501,8,5,208.0,63.0,0.0,1560.0,1623.0,1636,0,0,1636,1.0,2,0,3,1,8,1,2006.0,3.0,865.0,0,60,0,0,0,0,6,255000
20,75.0,9986,8,5,428.0,0.0,0.0,1795.0,1795.0,1795,0,0,1795,0.0,2,0,2,1,7,1,2007.0,3.0,895.0,0,49,0,0,0,0,2,147000
20,83.0,9849,7,6,0.0,0.0,0.0,1689.0,1689.0,1689,0,0,1689,0.0,2,0,3,1,7,0,2007.0,3.0,954.0,0,56,0,0,0,0,6,248328
20,85.0,10000,8,5,410.0,0.0,0.0,1588.0,1588.0,1588,0,0,1588,0.0,2,0,3,1,7,1,2006.0,3.0,825.0,144,45,0,0,0,0,12,227000
20,74.0,8847,8,5,148.0,769.0,0.0,769.0,1538.0,1538,0,0,1538,1.0,2,0,3,1,7,0,2005.0,2.0,484.0,146,40,0,0,0,0,12,260000
20,76.0,9158,8,5,140.0,0.0,0.0,1496.0,1496.0,1496,0,0,1496,0.0,2,0,3,1,7,0,2007.0,2.0,474.0,168,130,0,0,0,0,6,225000
20,70.0,8251,7,5,143.0,778.0,0.0,716.0,1494.0,1506,0,0,1506,1.0,2,0,3,1,7,1,2005.0,2.0,672.0,192,35,0,0,0,0,4,249000
20,75.0,10084,8,5,186.0,1369.0,0.0,317.0,1686.0,1694,0,0,1694,1.0,2,0,3,1,7,1,2004.0,2.0,636.0,255,57,0,0,0,0,8,307000
60,70.0,9605,7,5,0.0,0.0,0.0,982.0,982.0,982,995,0,1977,0.0,2,1,3,1,7,0,2006.0,3.0,574.0,240,53,0,0,0,0,7,250000
60,75.0,8778,8,5,0.0,0.0,0.0,1302.0,1302.0,1302,528,0,1830,0.0,2,1,3,1,7,0,2006.0,3.0,859.0,0,40,0,0,0,0,3,221300
20,72.0,8640,8,5,0.0,24.0,0.0,1314.0,1338.0,1338,0,0,1338,0.0,2,0,3,1,6,0,2007.0,2.0,598.0,0,141,0,0,0,0,11,208900
20,75.0,9000,7,5,0.0,0.0,0.0,1335.0,1335.0,1335,0,0,1335,0.0,2,0,3,1,6,0,2007.0,2.0,575.0,0,210,0,0,0,0,6,210400
60,72.0,8640,8,5,0.0,350.0,0.0,546.0,896.0,896,896,0,1792,0.0,2,1,3,1,8,0,2007.0,2.0,590.0,184,96,0,0,0,0,11,255000
60,75.0,9000,8,5,0.0,0.0,0.0,1088.0,1088.0,1088,871,0,1959,0.0,2,1,3,1,8,1,2006.0,3.0,1025.0,208,46,0,0,0,0,12,270000
20,84.0,11096,8,5,0.0,24.0,0.0,1632.0,1656.0,1656,0,0,1656,0.0,2,0,3,1,7,0,2006.0,3.0,826.0,0,146,0,0,0,0,7,249700
60,84.0,10207,7,6,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,0.0,3,0,3,1,7,0,2007.0,2.0,578.0,144,105,0,0,0,0,8,227875
20,100.0,11824,8,5,298.0,0.0,0.0,1685.0,1685.0,1685,0,0,1685,0.0,2,0,2,1,5,1,2006.0,3.0,658.0,112,63,0,0,0,0,4,253000
60,85.0,10625,6,5,353.0,0.0,0.0,1158.0,1158.0,1158,1285,0,2443,0.0,2,1,4,1,9,1,2004.0,3.0,744.0,193,127,0,0,0,0,6,265000
60,102.0,11143,8,5,0.0,0.0,0.0,1580.0,1580.0,1580,886,0,2466,0.0,3,0,4,1,8,1,2004.0,2.0,610.0,159,214,0,0,0,0,12,340000
20,60.0,12450,5,5,126.0,729.0,0.0,365.0,1094.0,1094,0,0,1094,1.0,1,0,3,1,6,0,2004.0,2.0,576.0,0,0,0,0,0,0,5,149000
20,65.0,7441,7,5,170.0,0.0,0.0,1461.0,1461.0,1486,0,0,1486,0.0,2,0,3,1,7,0,2006.0,2.0,566.0,0,32,0,0,0,0,6,181000
60,70.0,8462,6,5,105.0,814.0,0.0,114.0,928.0,936,785,0,1721,0.0,2,1,3,1,7,0,1994.0,2.0,471.0,300,87,0,0,0,0,7,201000
20,65.0,8450,7,5,108.0,0.0,0.0,1349.0,1349.0,1349,0,0,1349,0.0,2,0,3,1,6,0,2000.0,2.0,539.0,120,55,0,0,0,0,12,179000
120,50.0,8012,6,5,0.0,430.0,0.0,1145.0,1575.0,1575,0,0,1575,1.0,2,0,2,1,5,0,1992.0,2.0,529.0,0,0,52,0,0,0,7,179200
160,50.0,8012,6,5,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,0.0,1,1,2,1,5,2,1980.0,1.0,283.0,340,0,0,0,0,0,7,128000
20,64.0,6285,5,5,0.0,138.0,351.0,405.0,894.0,894,0,0,894,1.0,1,0,2,1,5,0,1979.0,1.0,308.0,192,0,0,0,0,0,3,120750
20,70.0,7420,5,5,0.0,417.0,0.0,640.0,1057.0,1057,0,0,1057,0.0,1,0,3,1,6,0,1977.0,2.0,576.0,0,0,0,0,0,0,4,132000
20,85.0,6970,4,5,0.0,932.0,0.0,108.0,1040.0,1120,0,0,1120,1.0,1,1,3,1,5,0,1961.0,2.0,544.0,168,0,0,0,0,400,5,129000
20,40.0,13673,5,5,0.0,0.0,0.0,1140.0,1140.0,1696,0,0,1696,0.0,1,1,3,1,8,1,1962.0,1.0,349.0,0,30,0,0,0,0,3,143900
20,84.0,7476,5,7,0.0,812.0,0.0,228.0,1040.0,1040,0,0,1040,1.0,1,1,3,1,5,0,1991.0,2.0,686.0,188,0,0,0,0,0,6,145000
20,44.0,10751,5,5,44.0,787.0,0.0,250.0,1037.0,1037,0,0,1037,1.0,1,0,2,1,5,0,1974.0,2.0,431.0,136,47,0,0,0,0,8,129000
20,43.0,12712,6,7,0.0,968.0,0.0,76.0,1044.0,1055,0,0,1055,1.0,1,0,2,1,5,1,1973.0,2.0,542.0,455,0,0,0,0,0,1,147000
50,85.0,10678,8,5,337.0,700.0,0.0,983.0,1683.0,2129,743,0,2872,0.0,2,1,4,1,9,1,1992.0,2.0,541.0,0,33,0,0,0,0,4,285000
120,45.0,4379,8,5,0.0,851.0,0.0,527.0,1378.0,1378,0,0,1378,1.0,2,0,2,1,6,1,2004.0,2.0,540.0,160,56,0,0,0,0,7,214000
120,80.0,3523,8,5,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,2,0,2,1,5,0,2006.0,2.0,484.0,0,60,0,0,0,0,2,166000
120,32.0,3784,8,5,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,2,0,2,1,5,0,2006.0,2.0,476.0,0,120,0,0,0,0,2,193800
120,47.0,4230,7,5,0.0,0.0,0.0,1352.0,1352.0,1352,0,0,1352,0.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,4,208900
120,40.0,3606,7,5,0.0,937.0,0.0,415.0,1352.0,1352,0,0,1352,1.0,2,0,2,1,5,1,2006.0,2.0,466.0,0,241,0,0,0,0,8,194000
160,35.0,4251,7,5,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,0.0,2,1,2,1,5,0,2006.0,2.0,528.0,0,54,0,0,0,0,6,164700
160,24.0,2280,6,5,342.0,565.0,0.0,179.0,744.0,757,744,0,1501,1.0,2,1,3,1,6,1,1999.0,2.0,440.0,0,0,0,0,0,0,9,176500
160,24.0,2117,6,5,216.0,417.0,0.0,339.0,756.0,769,804,0,1573,0.0,2,1,3,1,4,0,2000.0,2.0,440.0,0,32,0,0,0,0,9,177000
160,24.0,2645,8,5,456.0,0.0,0.0,776.0,776.0,764,677,0,1441,0.0,2,1,2,1,5,0,1999.0,2.0,492.0,206,0,0,0,0,0,11,174000
20,73.0,7321,7,5,0.0,0.0,0.0,1339.0,1339.0,1358,0,0,1358,0.0,2,0,3,1,5,0,1999.0,2.0,625.0,176,174,0,0,0,0,12,204000
20,90.0,10768,5,8,0.0,1157.0,0.0,280.0,1437.0,1437,0,0,1437,1.0,2,0,3,1,6,1,1976.0,2.0,528.0,0,21,0,0,180,0,7,218000
120,40.0,3840,8,6,0.0,881.0,176.0,0.0,1057.0,1295,0,0,1295,1.0,1,0,1,1,4,2,1978.0,2.0,571.0,133,89,0,0,0,0,7,213750
80,80.0,9600,6,7,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,2,1,3,1,7,1,1976.0,2.0,512.0,113,100,0,0,0,0,8,187000
20,80.0,9600,6,8,0.0,978.0,0.0,284.0,1262.0,1262,0,0,1262,0.0,2,0,3,1,6,1,1976.0,2.0,460.0,298,0,0,0,0,0,5,181500
20,78.0,11700,6,6,41.0,0.0,0.0,912.0,912.0,1152,0,0,1152,1.0,1,1,3,1,7,0,1968.0,2.0,412.0,0,126,0,0,0,0,9,143450
60,80.0,8000,6,6,525.0,915.0,0.0,93.0,1008.0,1403,1008,0,2411,1.0,2,1,4,1,8,1,1970.0,2.0,570.0,0,192,0,0,0,0,6,240050
20,80.0,9547,7,6,112.0,0.0,0.0,1594.0,1594.0,1594,0,0,1594,0.0,2,0,2,1,6,1,1993.0,2.0,472.0,190,80,0,0,0,0,7,188500
60,78.0,10530,7,6,194.0,819.0,0.0,329.0,1148.0,1091,984,0,2075,1.0,2,1,3,1,8,1,1993.0,2.0,473.0,235,86,0,0,0,0,8,255000
20,88.0,10738,6,7,0.0,792.0,0.0,301.0,1093.0,1093,0,0,1093,1.0,2,0,3,1,6,1,1966.0,2.0,484.0,224,0,0,0,0,400,11,158500
20,80.0,9600,7,6,320.0,916.0,0.0,326.0,1242.0,1242,0,0,1242,0.0,1,1,3,1,6,1,1973.0,2.0,528.0,0,0,0,0,0,0,9,175500
20,80.0,10800,6,5,203.0,617.0,264.0,171.0,1052.0,1052,0,0,1052,1.0,1,0,3,1,6,0,1963.0,1.0,311.0,0,133,0,0,0,0,2,127000
20,70.0,8050,5,6,0.0,474.0,38.0,437.0,949.0,1107,0,0,1107,1.0,1,0,3,1,5,0,1967.0,1.0,308.0,88,64,0,0,0,0,3,127000
20,79.0,10289,5,7,168.0,836.0,0.0,237.0,1073.0,1073,0,0,1073,1.0,1,1,3,1,6,0,1965.0,2.0,515.0,0,0,0,0,0,0,6,156000
20,80.0,8892,5,5,66.0,0.0,0.0,1065.0,1065.0,1065,0,0,1065,0.0,1,1,3,1,6,0,1974.0,2.0,461.0,74,0,0,0,0,0,7,126500
80,65.0,10482,6,8,63.0,507.0,0.0,81.0,588.0,1138,0,0,1138,0.0,1,0,3,1,6,0,1958.0,1.0,264.0,224,0,0,0,0,0,6,145000
20,74.0,7450,5,5,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,1,0,2,1,6,1,1966.0,2.0,396.0,0,72,0,0,0,0,1,124000
20,76.0,8243,5,7,56.0,700.0,0.0,264.0,964.0,964,0,0,964,0.0,1,0,3,1,5,1,1985.0,2.0,784.0,170,0,0,0,0,0,2,137500
20,70.0,8680,5,7,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,1,0,3,1,5,0,1965.0,1.0,312.0,0,0,0,0,0,0,1,117600
20,80.0,8800,7,6,202.0,654.0,0.0,520.0,1174.0,1200,0,0,1200,0.0,2,0,3,1,6,1,1966.0,2.0,440.0,0,0,0,0,0,0,10,163500
80,80.0,9200,6,5,98.0,494.0,0.0,548.0,1042.0,1042,0,0,1042,0.0,2,0,3,1,5,0,1965.0,2.0,440.0,192,0,0,0,0,0,5,161000
60,80.0,8800,6,7,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,0.0,2,1,5,1,8,1,1964.0,2.0,539.0,0,0,0,0,161,0,7,224500
20,75.0,7388,5,6,0.0,405.0,0.0,658.0,1063.0,1327,0,0,1327,1.0,1,0,3,1,7,0,1974.0,2.0,624.0,0,0,0,0,0,0,7,150750
20,57.0,8280,6,5,0.0,0.0,0.0,932.0,932.0,932,0,0,932,0.0,1,0,2,1,4,1,1950.0,1.0,306.0,0,0,214,0,0,0,11,124000
20,50.0,5175,5,8,0.0,150.0,404.0,254.0,808.0,808,0,0,808,0.0,1,0,2,1,5,0,1963.0,1.0,308.0,143,0,0,0,0,0,7,112000
60,100.0,9500,6,6,272.0,442.0,0.0,374.0,816.0,1127,850,0,1977,0.0,1,1,4,1,9,1,1964.0,2.0,540.0,0,52,0,0,0,0,6,165000
20,80.0,9600,5,6,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,1.0,1,0,2,1,6,0,1955.0,1.0,288.0,0,0,0,0,175,0,10,144000
50,79.0,9492,5,5,0.0,368.0,41.0,359.0,768.0,968,408,0,1376,1.0,1,0,3,1,6,1,1941.0,1.0,240.0,0,0,0,0,0,0,4,105000
70,79.0,9480,5,7,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,0.0,1,1,3,1,7,2,1942.0,1.0,312.0,168,0,0,0,0,0,6,146500
80,100.0,9600,6,5,291.0,600.0,0.0,618.0,1218.0,1254,0,0,1254,1.0,1,0,3,1,6,1,1961.0,2.0,525.0,0,0,0,0,168,0,5,158500
20,70.0,10150,5,5,1.0,456.0,0.0,456.0,912.0,912,0,0,912,0.0,1,0,2,1,5,0,1958.0,1.0,275.0,0,0,0,0,0,0,7,114500
50,78.0,11344,5,5,180.0,460.0,0.0,414.0,874.0,874,650,0,1524,0.0,1,1,3,1,7,0,1958.0,1.0,315.0,0,0,0,0,0,0,7,144000
20,65.0,6860,5,6,54.0,908.0,0.0,100.0,1008.0,1008,0,0,1008,1.0,1,0,3,1,6,0,1964.0,1.0,308.0,0,0,0,0,0,0,12,131000
20,60.0,8250,5,7,0.0,288.0,0.0,765.0,1053.0,1053,0,0,1053,1.0,1,0,3,1,6,0,1994.0,2.0,692.0,240,0,0,0,109,0,7,142100
20,70.0,8176,5,6,0.0,846.0,0.0,210.0,1056.0,1056,0,0,1056,1.0,1,0,3,1,6,0,1958.0,1.0,308.0,0,0,0,0,0,0,8,139000
20,80.0,9250,5,7,0.0,480.0,468.0,108.0,1056.0,1056,0,0,1056,0.0,1,0,3,1,6,0,1954.0,1.0,260.0,390,0,0,0,0,0,7,139400
20,90.0,11988,6,6,0.0,777.0,0.0,467.0,1244.0,1244,0,0,1244,0.0,1,1,3,1,6,2,1957.0,1.0,336.0,0,40,0,0,0,0,5,150000
20,70.0,9100,5,5,69.0,0.0,0.0,1144.0,1144.0,1144,0,0,1144,0.0,1,0,3,1,6,1,1960.0,1.0,336.0,0,0,0,0,0,0,6,120000
20,72.0,9770,5,5,0.0,512.0,0.0,410.0,922.0,922,0,0,922,1.0,1,0,2,1,5,0,1957.0,1.0,308.0,0,34,0,0,0,0,4,116000
20,70.0,12198,5,6,0.0,780.0,0.0,424.0,1204.0,1411,0,0,1411,0.0,1,0,3,1,7,1,1955.0,1.0,310.0,278,82,0,0,0,0,6,130000
20,75.0,10050,5,5,0.0,288.0,0.0,928.0,1216.0,1216,0,0,1216,1.0,1,0,3,1,5,0,1955.0,1.0,336.0,0,0,0,0,0,0,8,129500
20,60.0,10950,6,6,0.0,441.0,0.0,507.0,948.0,948,0,0,948,0.0,1,0,2,1,5,0,1952.0,2.0,410.0,0,48,0,0,0,0,4,125000
20,66.0,8923,5,7,0.0,643.0,0.0,365.0,1008.0,1008,0,0,1008,1.0,1,0,2,1,6,0,1953.0,1.0,240.0,0,18,0,0,0,0,5,134500
80,60.0,7134,5,5,0.0,384.0,0.0,0.0,384.0,1360,0,0,1360,0.0,1,0,3,1,6,1,1962.0,2.0,572.0,0,50,0,0,0,0,2,130000
50,55.0,7150,4,4,0.0,150.0,0.0,1040.0,1190.0,1040,500,0,1540,1.0,1,0,4,1,7,0,2002.0,1.0,352.0,0,0,0,0,0,0,8,115000
20,70.0,8400,5,5,0.0,793.0,0.0,130.0,923.0,925,0,0,925,1.0,1,0,3,1,5,2,1955.0,1.0,390.0,81,0,0,0,0,0,3,116900
20,70.0,13300,5,7,0.0,377.0,0.0,551.0,928.0,928,0,0,928,0.0,1,0,2,1,4,0,1956.0,1.0,252.0,261,0,156,0,0,0,6,132000
20,75.0,9532,4,6,0.0,595.0,354.0,156.0,1105.0,1647,0,0,1647,1.0,1,0,3,1,6,1,1953.0,1.0,280.0,225,0,0,0,0,0,2,153000
45,60.0,9600,5,7,0.0,220.0,0.0,625.0,845.0,893,0,0,893,0.0,1,0,2,1,4,0,1985.0,2.0,576.0,0,0,0,0,0,0,5,135000
50,60.0,10134,5,6,0.0,0.0,0.0,735.0,735.0,735,299,0,1034,0.0,1,0,2,1,5,0,1940.0,1.0,240.0,0,39,0,0,0,0,7,109000
50,60.0,10284,4,7,0.0,1030.0,66.0,55.0,1151.0,845,436,0,1281,1.0,2,0,1,1,6,0,1978.0,2.0,580.0,0,0,0,0,0,0,8,128500
30,60.0,10800,4,6,0.0,0.0,0.0,656.0,656.0,968,0,0,968,0.0,2,0,4,1,5,0,1928.0,1.0,216.0,0,0,0,0,0,0,8,64500
30,60.0,5400,5,6,0.0,0.0,0.0,691.0,691.0,691,0,0,691,0.0,1,0,2,1,4,0,1920.0,1.0,216.0,0,20,94,0,0,0,1,86000
80,93.0,10090,7,5,364.0,242.0,483.0,0.0,725.0,1035,616,0,1651,0.0,2,0,4,1,6,2,1963.0,1.0,276.0,460,46,0,0,165,0,10,172000
20,75.0,8700,5,7,53.0,192.0,0.0,728.0,920.0,888,0,0,888,0.0,1,0,3,1,5,0,1961.0,1.0,240.0,0,0,0,0,0,0,2,120000
20,66.0,8300,6,6,86.0,952.0,0.0,0.0,952.0,952,0,0,952,1.0,1,0,3,1,5,0,1968.0,1.0,288.0,0,0,0,0,0,0,8,128500
20,60.0,11664,6,5,206.0,336.0,0.0,746.0,1082.0,1082,0,0,1082,0.0,1,0,2,1,5,1,1948.0,1.0,240.0,0,130,0,0,0,0,11,119200
50,78.0,10496,6,6,320.0,196.0,0.0,844.0,1040.0,1168,678,0,1846,0.0,2,0,3,1,7,1,1949.0,1.0,315.0,0,0,0,0,0,0,1,143000
20,60.0,7200,5,7,0.0,534.0,96.0,246.0,876.0,988,0,0,988,0.0,1,0,3,1,6,0,1950.0,1.0,276.0,0,80,0,0,0,0,5,119000
20,60.0,7200,5,3,0.0,432.0,0.0,432.0,864.0,1238,0,0,1238,0.0,1,1,3,1,6,1,1950.0,1.0,357.0,0,171,0,0,0,0,11,102000
20,60.0,7200,5,8,0.0,398.0,149.0,317.0,864.0,864,0,0,864,1.0,1,0,3,1,5,0,1980.0,2.0,720.0,194,0,0,0,0,0,7,129000
20,70.0,7000,5,7,45.0,588.0,0.0,422.0,1010.0,1134,0,0,1134,0.0,1,0,2,1,6,0,1960.0,1.0,254.0,0,16,0,0,0,0,4,135000
20,70.0,7903,5,5,0.0,739.0,0.0,503.0,1242.0,1242,0,0,1242,1.0,1,1,3,1,6,0,1960.0,1.0,324.0,0,0,0,0,0,0,5,152000
20,80.0,8000,5,5,0.0,1098.0,154.0,125.0,1377.0,1377,0,0,1377,1.0,1,0,3,1,6,2,1965.0,1.0,351.0,0,0,0,0,0,0,11,156500
60,80.0,9760,6,8,340.0,536.0,117.0,169.0,822.0,1020,831,0,1851,0.0,2,1,3,1,7,1,1964.0,2.0,440.0,239,42,0,0,0,0,7,187000
60,69.0,7590,5,5,288.0,540.0,0.0,324.0,864.0,876,936,0,1812,0.0,2,0,4,1,8,1,1962.0,1.0,264.0,0,168,0,0,0,0,7,169500
20,60.0,6600,5,5,0.0,110.0,442.0,312.0,864.0,864,0,0,864,0.0,1,0,2,1,5,0,1962.0,1.0,294.0,58,0,0,0,0,0,12,125500
85,66.0,6760,5,5,0.0,734.0,0.0,162.0,896.0,936,0,0,936,1.0,1,0,3,1,6,1,1962.0,1.0,288.0,24,90,160,0,0,0,10,130000
30,60.0,6978,5,7,0.0,0.0,0.0,850.0,850.0,960,0,0,960,0.0,1,0,2,1,5,0,1981.0,2.0,576.0,0,0,116,0,0,0,4,103000
70,60.0,9600,5,7,0.0,0.0,0.0,264.0,264.0,768,664,0,1432,0.0,2,0,2,1,7,0,1910.0,2.0,360.0,270,0,112,0,0,0,5,132000
50,50.0,6000,6,6,0.0,276.0,0.0,569.0,845.0,866,430,0,1296,0.0,1,0,3,1,6,0,1980.0,2.0,576.0,0,0,175,0,0,0,7,127500
30,56.0,4480,5,5,0.0,782.0,0.0,240.0,1022.0,1022,0,0,1022,1.0,1,0,2,1,4,1,1922.0,1.0,184.0,0,122,20,0,0,0,2,89500
90,60.0,7200,5,5,180.0,936.0,0.0,0.0,936.0,936,0,0,936,1.0,1,0,2,1,4,0,1980.0,2.0,672.0,49,0,0,0,0,0,8,140000
30,56.0,3153,5,6,0.0,0.0,0.0,967.0,967.0,967,0,0,967,0.0,1,0,2,1,5,1,1920.0,1.0,180.0,0,0,26,0,0,0,7,99900
30,60.0,10800,4,7,0.0,0.0,0.0,641.0,641.0,1047,0,0,1047,0.0,1,0,2,1,6,0,1954.0,1.0,273.0,0,0,0,0,0,450,8,100000
30,60.0,7200,5,8,279.0,0.0,0.0,808.0,808.0,1072,0,0,1072,0.0,1,0,2,1,5,2,1940.0,2.0,379.0,0,0,0,0,0,0,5,130000
50,120.0,9000,5,8,0.0,130.0,0.0,550.0,680.0,680,494,0,1174,0.0,1,0,2,1,6,1,2000.0,2.0,576.0,116,26,40,0,0,0,6,135000
50,50.0,6000,3,7,0.0,331.0,0.0,318.0,649.0,679,504,0,1183,0.0,1,1,2,1,6,0,1981.0,1.0,308.0,0,176,0,0,0,0,6,120000
30,50.0,5925,4,7,435.0,168.0,0.0,739.0,907.0,1131,0,0,1131,0.0,1,0,2,1,7,0,1995.0,2.0,672.0,0,72,0,0,0,0,3,89471
50,50.0,5925,4,6,0.0,122.0,448.0,0.0,570.0,761,380,0,1141,0.0,1,0,3,1,6,0,1930.0,1.0,252.0,0,0,96,0,0,0,5,85000
30,50.0,6000,4,4,0.0,250.0,0.0,710.0,960.0,960,0,0,960,0.0,1,0,2,1,5,0,1997.0,1.0,308.0,0,0,168,0,0,0,7,108500
70,57.0,9639,4,8,0.0,0.0,0.0,1075.0,1075.0,1156,642,0,1798,0.0,2,1,4,1,7,0,1935.0,2.0,342.0,0,0,160,0,0,0,5,137000
30,60.0,8520,5,6,0.0,0.0,0.0,968.0,968.0,968,0,0,968,0.0,1,0,2,1,5,0,1935.0,2.0,480.0,0,0,184,0,0,0,7,100000
70,53.0,9863,6,6,0.0,196.0,210.0,322.0,728.0,914,728,0,1642,0.0,1,1,4,1,9,1,1927.0,1.0,374.0,0,0,0,0,0,0,3,145000
50,60.0,9600,5,8,0.0,0.0,0.0,702.0,702.0,842,630,0,1472,0.0,1,0,3,1,6,0,1925.0,1.0,250.0,0,0,84,0,0,0,7,125000
70,35.0,4571,5,7,0.0,168.0,0.0,448.0,616.0,616,616,0,1232,0.0,1,0,3,1,6,0,1920.0,2.0,480.0,280,0,143,0,0,0,6,114000
50,56.0,8398,6,8,0.0,259.0,0.0,667.0,926.0,991,659,0,1650,0.0,2,0,3,1,6,0,1979.0,2.0,468.0,128,103,0,0,0,0,11,144100
70,90.0,9900,6,4,0.0,0.0,0.0,1008.0,1008.0,1178,1032,0,2210,0.0,2,0,5,1,8,0,1930.0,1.0,205.0,0,48,0,0,0,0,5,117500
70,60.0,3600,5,7,0.0,316.0,0.0,371.0,687.0,687,671,0,1358,0.0,1,1,3,1,6,1,2004.0,1.0,336.0,0,32,0,0,0,0,7,124500
